dialogue_id,user_er,user_ee,donation_ee,donation_er,intended,is_annotated,n_utterances,n_persuader_turns,n_persuadee_turns
20180829-094538_696_live,A3GO7ZO83710SF,AYUBSG6FZ9DVU,1.0,0.0,nan,False,24,12,12
20180829-122147_798_live,A3660U735N5378,A3UAAA096DXGSP,0.0,0.0,nan,False,20,10,10
20180829-115223_595_live,A3C5G8LGIAW0XL,AY31F9HRH93H5,1.0,0.5,nan,False,20,10,10
20180829-102237_489_live,AAJZ28J553F2B,AAKBYJD64R6K,0.0,0.1,nan,False,21,11,10
20180829-065854_948_live,A1NGXQMOBCXDC3,AMWWTH34LV3IM,0.0,0.0,nan,False,20,10,10
20180829-222938_760_live,AW9SCL2U33XET,A3P7MHT0XKHRRA,0.3,0.3,nan,False,21,11,10
20180829-082113_449_live,A1RF078Z8U7YBL,AX8RDFKYAO9BX,0.5,0.25,0.25,True,21,11,10
20180829-010424_398_live,A1DNJ3C38BJ0MJ,AZPF1Z40EY9EJ,0.1,0.1,nan,False,25,13,12
20180829-092612_565_live,A1BSL1VC7PQR04,AOMXO7L5WJNFR,1.0,0.0,nan,False,20,10,10
20180829-055223_138_live,A264G2H7KNNP3C,A3JPRHZ42FNY1S,0.0,0.0,nan,False,21,11,10
20180829-161850_275_live,A14VY6QXKBLC0D,A2H2NAJOO8UZMY,2.0,2.0,nan,False,20,10,10
20180829-140252_910_live,A1NXDNRUNL87XN,AWUFWBN4UF4J0,0.0,1.0,nan,False,21,11,10
20180829-081919_384_live,A16644NV37L66P,AJHNEA3DBQKKF,1.0,0.0,nan,False,20,10,10
20180829-083014_221_live,A1G59LO1ME88PX,AKIBWXIRFTSVV,0.5,0.3,nan,False,21,11,10
20180829-081138_317_live,A3KYFEDDBCFQU1,A2R89RXGEVG05I,0.02,0.0,nan,False,21,11,10
20180829-100816_672_live,A2F6UDBM9VIQ8S,ANJ9V1S2RYOE8,0.0,0.0,nan,False,21,11,10
20180829-031039_439_live,A1OVGCI9KUL4MI,A13H5EYMWJ9GU8,0.0,0.0,nan,False,20,10,10
20180829-141125_448_live,A2YMYHBFXY8078,A7EN3AJPPSC8V,0.0,0.0,nan,False,20,10,10
20180829-041046_968_live,A2YHPQ4PAEKK2P,A3CJHUEPOELNHV,0.0,0.3,nan,False,23,12,11
20180829-093239_896_live,A25MO8CV5PIMLM,A2OATZCX1YXE77,0.0,0.0,nan,False,20,10,10
20180829-034023_393_live,A22WWSTT8TU7G1,AKQP8M2GR7VCL,0.0,0.05,nan,False,20,10,10
20180829-051452_929_live,A3FTR5MN7ZLS8M,A2U0XDH72EN978,0.25,0.0,nan,False,20,10,10
20180829-082505_548_live,A130VJHUEADWWN,A38TZK07ON180S,0.0,0.0,nan,False,20,10,10
20180829-055552_578_live,A1RH3X41J9J05R,A3FTR5MN7ZLS8M,0.0,0.0,nan,False,21,11,10
20180829-062941_49_live,AJNQ2PBD07FKE,A3RSZN0UNN5GSC,0.3,0.15,nan,False,22,11,11
20180829-045325_336_live,A161AJDHLJVCLZ,A25XKNZ3K587KN,0.5,0.0,nan,False,20,10,10
20180829-023457_929_live,A18KMOL67M20OT,AJI3QQCTL8Y16,0.0,0.1,nan,False,20,10,10
20180829-054652_429_live,A3UFERVCN9A8IH,AT1FUXADXKW0Y,0.0,0.5,nan,False,20,10,10
20180829-043732_518_live,A280TORYM293P6,AGXETS750OB8T,0.0,0.4,nan,False,21,11,10
20180829-145732_91_live,AX1M7QNB0C13S,A2VL807897JLT9,0.0,0.0,nan,False,20,10,10
20180829-133047_305_live,A3EN6WYTR0D2P5,A2JJPWU1CMIX0O,0.0,0.0,nan,False,21,11,10
20180829-131217_757_live,A1QCOZ8K0044UM,AV82XILD9BG1E,1.0,0.0,nan,False,20,10,10
20180829-212706_883_live,A3GGA28ZY5CYTH,A6JSPSGBWVNXO,1.0,0.0,nan,False,23,12,11
20180829-055321_359_live,A2UDVTFUNNM5TB,A2CSV75E3JT58Y,1.0,0.3,nan,False,20,10,10
20180829-114825_64_live,AF0PI3RISB5Q7,A27ARZT8R4B7IE,1.0,0.01,nan,False,22,11,11
20180829-055930_101_live,A39DVD34NC3B2H,A1N3I0V32IPHC9,0.12,0.0,nan,False,20,10,10
20180829-051330_889_live,A3T9K2RY06UO14,A2TKF8DPMLXRUO,0.0,0.0,nan,False,20,10,10
20180829-054846_569_live,APRZ7BR8C0ZMQ,A2MPOAEQ25ZJAD,0.25,0.0,nan,False,20,10,10
20180829-032426_132_live,A2VAL2BRKVSUB5,A18KMOL67M20OT,0.1,0.1,nan,False,21,11,10
20180829-133221_419_live,A3D54IZ152F824,ABILN5TZDPKOP,2.0,1.0,nan,False,20,10,10
20180829-042052_972_live,A30J4IZCMCR31F,A22WWSTT8TU7G1,0.05,0.0,nan,False,20,10,10
20180829-065354_687_live,A16184N1RO5OJV,AXKHXDBKN7DM0,0.0,0.0,nan,False,25,13,12
20180829-024934_543_live,A3TQKAOIJSPPRB,A1RGD548VIVY96,1.0,0.5,nan,False,23,12,11
20180829-065704_482_live,A31UXXZVI3U4E2,A25L985XCNESXE,0.05,0.0,nan,False,21,11,10
20180829-141003_666_live,A2LXXG4SNGUTHW,AVXBB6SYGNDV6,2.0,0.3,nan,False,20,10,10
20180829-025613_845_live,AZIAQJWXTSFUX,AAUYFU2SSGWPN,2.0,0.0,nan,False,20,10,10
20180829-144704_720_live,A2ZQCHONMAJZF,A39E9936894TJR,1.0,2.0,nan,False,20,10,10
20180829-084042_694_live,A1KUXDQ9VECR4V,A2EKCMS8IKV57N,0.0,0.0,1.0,True,20,10,10
20180829-061510_908_live,A2ITU792SCG6W0,AKWIRTRUXO6R5,2.0,2.0,nan,False,21,11,10
20180829-051511_813_live,A2223XYV804AY7,A2O26EKDJ6ZDWK,0.15,0.0,nan,False,20,10,10
20180829-083433_500_live,A2HTN7HCNBQ8V4,A2KPQK7MNLAOHS,1.0,0.0,nan,False,21,11,10
20180829-072646_214_live,ANBFI4W1KWILQ,A37533SGF100SL,0.0,1.07,nan,False,23,12,11
20180829-070821_517_live,A25L985XCNESXE,A3EP1264HWO6Y5,0.05,0.05,nan,False,20,10,10
20180829-143714_241_live,A2VL807897JLT9,AEMKB98WAW7YA,0.0,0.0,nan,False,22,11,11
20180829-120113_628_live,A36KHUKASV6LLY,A23437BMZ5T1FH,2.0,2.0,nan,False,20,10,10
20180808-052501_689_live,A1RK0C8N3ABXFY,AXLXMWIAM09FJ,10.0,0.0,10.0,True,20,10,10
BAD_20180808-043616_523_live,A26FIQ42LD6QIO,A2MM10557W7PLD,0.0,0.0,nan,False,20,10,10
BAD_20180808-044211_897_live,A1J7C4V2AZSHQX,A2MM10557W7PLD,0.0,0.0,nan,False,20,10,10
20180808-015530_429_live,A1B6EGCM2DNDPC,AKJ22H1NTVIQX,0.6,0.05,0.6,True,20,10,10
20180808-073746_228_live,A2ERKOGW11QUTX,A2E4YIWPG15S0O,0.5,0.0,nan,False,20,10,10
20180808-024552_152_live,A2MM10557W7PLD,AS7ZK30LXDC46,0.0,0.0,nan,False,21,11,10
20180808-015735_783_live,A20BZDQZRJ4WR7,A375OH1S7FO7L8,2.0,0.0,nan,False,24,12,12
20180808-062753_12_live,A1K0S514CEY1UG,A2V3JF5LEL7L7U,0.0,0.0,1.15,True,20,10,10
20180808-034448_815_live,A2NBK7KGJ5LVIV,A1TYMXIYUUUL6F,0.0,0.0,nan,False,21,11,10
20180808-035715_390_live,AQNM5R2NMGTG6,A33921T4I2XIRS,0.0,0.0,2.0,True,20,10,10
20180808-064649_236_live,A26FIQ42LD6QIO,A3V41I0XH4FF8I,0.0,0.0,100.0,True,20,10,10
20180808-042339_620_live,A1ZRAXU8G2ORCF,A2MM10557W7PLD,0.0,0.0,10000.0,True,20,10,10
20180808-005248_38_live,A1IJ86B8ZRKXBI,A125AOX978LDG7,0.0,0.0,nan,False,27,14,13
20180808-081317_142_live,A1C7UV2UT2S9T7,A16KMPWYUZO0M6,0.0,0.0,1.0,True,21,11,10
20180808-004203_194_live,A37CO0N1KC1CDW,A1XATJA7ENOGWB,0.0,0.0,nan,False,21,11,10
20180808-030338_328_live,A3U8PLWZQUK09D,A2MM10557W7PLD,0.0,0.0,nan,False,21,11,10
20180808-001810_178_live,A03172343NB8PHOPICC1,A1XXI7APKCOIP3,0.0,0.05,0.0,True,20,10,10
20180808-032124_114_live,A2LV5432PV1S39,A1BJK18PJNW02Q,0.0,0.0,0.0,True,20,10,10
20180808-074917_388_live,A28X02I7Q5J48B,A9ZCY6FLUCIU1,0.0,0.1,0.1,True,23,12,11
BAD_20180808-054855_138_live,A2C6HMH2FDM2CI,A26FIQ42LD6QIO,0.0,0.2,nan,False,20,10,10
20180808-011341_389_live,A295P5SW3N83P6,A2EY6JJYF5RER5,0.5,0.1,0.5,True,30,15,15
20180808-070517_921_live,A88IDP4W0BJ7P,A2M1V815WQXHF3,2.0,1.0,2.0,True,20,10,10
20180808-032545_201_live,A26FIQ42LD6QIO,A1IDRRDSKK354F,0.0,0.0,nan,False,20,10,10
20180808-020257_457_live,A1RGD548VIVY96,A258DUZQTRIEK0,1.0,0.5,nan,False,20,10,10
20180808-063034_444_live,A08663392NYK5WHK2M2M8,AHJY77ODGYJ69,0.0,0.0,nan,False,20,10,10
20180808-013755_350_live,AM0QVBV8L6QCJ,AZACVX0Q4KUKJ,2.0,0.0,1.0,True,22,11,11
20180808-022730_384_live,AECQ7QG4CQP69,AXP8EG22MPZY8,0.0,0.0,nan,False,21,11,10
20180808-022005_838_live,A1P1ZHZTQCHGEX,A2FUF8Z8WCFAR2,0.0,0.05,0.5,True,20,10,10
BAD_20180808-050547_490_live,A26FIQ42LD6QIO,A2WYCY1FMQOD5F,0.0,0.0,nan,False,20,10,10
20180808-043445_804_live,A1RGD548VIVY96,A1V5VJE32G7HDE,0.5,0.5,nan,False,22,11,11
BAD_20180808-061511_890_live,A2MM10557W7PLD,A3F51C49T9A34D,0.0,0.0,nan,False,20,10,10
20180808-033451_555_live,A2MM10557W7PLD,AFJDVJMLZ6P3D,0.5,0.0,0.85,True,20,10,10
20180808-034352_717_live,A3RGC0P0GID8KU,A17DXR1QC8GWL8,0.1,0.0,0.1,True,20,10,10
20180808-021732_428_live,AGRKG3YT3KMD8,A2MM10557W7PLD,0.0,0.0,20.0,True,20,10,10
20180808-045404_162_live,A161AJDHLJVCLZ,A2MM10557W7PLD,0.0,0.0,nan,False,20,10,10
BAD_20180808-041018_801_live,A26FIQ42LD6QIO,A1SK0YRDP5CTOT,25.0,0.0,nan,False,20,10,10
20180808-032354_369_live,A20EYMR2QEL2B1,A2MM10557W7PLD,0.0,0.0,nan,False,21,11,10
20180808-050533_601_live,A1YBX7P5PY8LL,A3095ABT1L25QK,0.0,0.0,0.0,True,21,11,10
20180808-075816_12_live,AEDJXOPWQULR4,A27CB6JIC5MZFR,0.0,0.1,0.5,True,21,11,10
20180808-035431_488_live,A1RGD548VIVY96,A109CH3492UU42,0.1,0.5,nan,False,20,10,10
20180808-073516_16_live,A26FIQ42LD6QIO,A3F8G26PENQ6EO,0.0,0.0,nan,False,20,10,10
20180808-030454_242_live,A1RGD548VIVY96,A1AWYRBFQ7ONU2,0.25,0.5,nan,False,21,11,10
20180808-075748_956_live,A1ZLLV6DOKMLRO,A1T208Y507O4RS,0.0,0.0,0.5,True,20,10,10
BAD_20180808-034739_90_live,A2MM10557W7PLD,A26FIQ42LD6QIO,0.0,0.0,nan,False,20,10,10
20180808-011921_673_live,A1RGD548VIVY96,A2O2Q0LVWOWJ1G,1.0,0.5,0.0,True,20,10,10
20180808-065307_529_live,ADQEDEGVPG7R,A11BSFO4LMHPXQ,0.0,0.0,nan,False,20,10,10
20180808-064212_144_live,A3J60DY0UM6A0C,A3G2JDGJCXCWVD,0.0,0.5,0.5,True,20,10,10
20180808-032041_562_live,AIX1EB7WS8F0R,A1WKF2VH7TV0H2,0.0,0.05,0.05,True,20,10,10
20180808-061420_905_live,A333BXH5ATXBHC,A26FIQ42LD6QIO,0.0,0.1,nan,False,20,10,10
20180808-040435_931_live,AEWT71858NL5V,A2MM10557W7PLD,0.0,0.0,0.0,True,22,11,11
20180528-051652_449_live,A3D7LLCYH5WQWL,AUJU22WBACIBR,0.0,0.0,nan,False,20,10,10
20180830-213219_625_live,APARWNC2DZC7L,A1UNMD94HOLOFC,1.0,0.0,nan,False,23,12,11
20180830-232642_468_live,AWJS64YIDUZ2L,A2F0L2TKU8ORLM,2.0,0.0,nan,False,22,11,11
20180830-173642_791_live,A2BRZKFG6WAVER,A3X5R9X3MN7CL,1.0,0.25,nan,False,20,10,10
20180830-232824_365_live,ACNHKXWKZRUZ5,A33Z4DP3MJFIGN,2.0,0.0,nan,False,21,11,10
20180830-154630_337_live,AY4EQTZ5Y77TT,A04033602UB6ODGE30VNO,0.3,0.0,nan,False,20,10,10
20180830-171814_382_live,A3T9K2RY06UO14,A2H6XJHLRSWY0G,0.5,0.0,nan,False,21,11,10
20180830-154653_979_live,A28PBIZ3X36QIQ,A1CZ2GB5LZ9O5H,0.0,0.0,nan,False,21,11,10
20180830-194021_927_live,A22SRBEIZ7EFFP,AEZSDZ4PS9CAC,0.2,0.0,nan,False,20,10,10
20180830-180646_25_live,A302K8B1H9ISJA,A2N962G55T9MOB,1.0,0.0,nan,False,20,10,10
20180830-174134_253_live,A1360QYWZ1RTTC,AV3LN2EMUI4LG,0.0,0.1,nan,False,20,10,10
20180830-154613_158_live,AYXUD1M6PC1O4,AG3ISFZMFGDQ9,2.0,0.0,nan,False,20,10,10
20180830-213440_640_live,A2ABFXJB7DKIBQ,A2QBBJCOCZPTYR,1.0,0.0,nan,False,21,11,10
20180830-155048_517_live,AV3LN2EMUI4LG,ARPBS72HUCKD4,0.0,0.0,nan,False,20,10,10
20180830-200148_992_live,A2N962G55T9MOB,A1YEHB75UAOOX9,0.0,0.5,nan,False,20,10,10
20180830-173320_897_live,AWJS64YIDUZ2L,A24UH2N4C1UXDJ,0.0,0.0,nan,False,21,11,10
20180830-190109_662_live,A1RD4IXKQU7UHR,A37S83JU0UTYQJ,0.5,0.5,nan,False,20,10,10
20180830-212956_406_live,A33Z4DP3MJFIGN,A3A4ZU8D2RP6XK,0.0,0.0,nan,False,20,10,10
20180830-181817_436_live,A2BRZKFG6WAVER,A2LV5432PV1S39,0.0,0.0,nan,False,20,10,10
20180830-204841_559_live,AWJS64YIDUZ2L,ABWBWEGU3LH86,2.0,0.0,nan,False,20,10,10
20180830-185013_499_live,A2LV5432PV1S39,AEZSDZ4PS9CAC,0.2,0.0,nan,False,20,10,10
20180830-182037_288_live,A1IJ56N5Z4TT46,A1WR3WTEHJEY2D,0.5,0.5,nan,False,21,11,10
20180830-153627_498_live,A1XBKAX2AVXF2O,A2KDYSLV030FVX,0.0,0.0,nan,False,20,10,10
20180830-192317_46_live,A3T9K2RY06UO14,ATIAMDY7P54P,0.0,0.0,nan,False,20,10,10
20180830-174222_391_live,A29IZBWYNQ4VL8,ARTAC5S1TSTWO,0.55,0.0,nan,False,22,11,11
20180830-163555_445_live,A2VE5IV9OD2SK1,AGJZZWAZKHM5Q,0.0,1.0,nan,False,20,10,10
20180830-154221_116_live,ACM87U430O96Z,A187TVQ98O0FN2,0.77,0.0,nan,False,21,11,10
20180830-185954_395_live,A1MX59NU79XETH,A2BMBZIKASUXSY,0.25,0.25,nan,False,20,10,10
20180830-201035_956_live,ACP3L9X63GBRK,A2OBW9OO2S40T3,0.3,0.0,nan,False,20,10,10
20180830-171517_934_live,A16KMPWYUZO0M6,A1FVCMGXK85014,1.0,0.0,nan,False,20,10,10
20180830-160755_786_live,ACP3L9X63GBRK,A1MEEY4M9GP8BX,0.0,0.0,nan,False,21,11,10
20180830-164240_852_live,A26U4IKXMXT0ZA,A2E8RFKIOY2MQR,1.0,0.0,nan,False,20,10,10
20180830-191022_810_live,A3A4ZU8D2RP6XK,A1PVWZ8ZYJHCOJ,0.0,0.0,nan,False,21,11,10
20180830-175159_432_live,A3RCNWIPHVUNRZ,A2YFN05AAG6CIA,1.0,0.15,nan,False,25,13,12
20180830-154623_7_live,AE3YVV56NWSO0,A3BKZ14V95ZNR6,0.0,0.0,nan,False,21,11,10
20180830-160532_624_live,A1FVCMGXK85014,A362Y5GDXZPM6E,0.0,0.1,nan,False,21,11,10
20180830-181256_736_live,A1B7Y6W33FM2L8,A3T9K2RY06UO14,0.0,0.1,nan,False,21,11,10
20180830-184045_958_live,A1M3PLZBB92ZTP,AL4LWIL87SJ0R,2.0,0.0,nan,False,20,10,10
20180830-180642_988_live,A17Y8Z3QQIF9J4,A3A07QA5U733HQ,0.0,0.5,nan,False,21,11,10
20180830-162916_957_live,A3VEGU07DAYV4T,A1FVCMGXK85014,1.0,1.0,nan,False,21,11,10
20180830-155510_301_live,A3A07QA5U733HQ,AXY0D2AMLKE2A,0.75,0.0,nan,False,26,13,13
20180830-225222_66_live,A2TE3REENAGJ3J,A3BN7XW16OPEP3,0.0,2.0,nan,False,21,11,10
20180830-183859_317_live,A1G6F1HWIS2K2K,AG4LSED06GB08,2.0,0.5,nan,False,20,10,10
20180830-153926_427_live,ABA4U4ZIJ5967,A223BBAD3U6QFR,0.5,0.1,nan,False,23,12,11
20180830-191620_965_live,A2N962G55T9MOB,A104RROXFLSTR6,2.0,0.5,nan,False,22,11,11
20180830-202306_689_live,A14UPY8ICCCW00,A9IT2NWQ3R53J,0.0,0.0,nan,False,21,11,10
20180830-182713_515_live,ACNHKXWKZRUZ5,A21XG1MW1PW6TP,1.0,0.0,nan,False,22,11,11
20180830-152840_138_live,APF1EAZT104LQ,A1GYBORPIVGCUD,0.1,0.0,nan,False,20,10,10
20180830-194201_156_live,A2APJBWVHEFR9Q,A1SGKA1BOU2V48,1.0,1.0,nan,False,20,10,10
20180830-174307_818_live,AR1L4PQYRVQD3,A17WS5TP6OPH7R,1.0,1.0,nan,False,20,10,10
20180830-191932_932_live,A33RUN3NEBHW3D,A1JQ0UGI4PF89R,0.0,2.0,nan,False,21,11,10
20180830-223344_362_live,A2RGHUEITGT0MG,AFYOPEC2GMCLY,0.3,0.05,nan,False,20,10,10
20180830-154401_340_live,A83DI5Q5K6F1F,A36N7DIMV383CS,0.0,0.0,nan,False,21,11,10
20180830-174602_584_live,A1B7Y6W33FM2L8,A2LV5432PV1S39,0.0,0.0,nan,False,21,11,10
20180830-174339_981_live,A1K83OD6NJQVDK,A1NFRS4HS8DF51,0.0,1.0,nan,False,25,13,12
20180830-185816_181_live,A8ZVWXIWNBF0V,A32TU4V399YZUG,0.0,0.3,nan,False,22,11,11
20180830-154545_725_live,A18QGLZ032UXRH,A14UI4ATS88VDG,0.5,1.0,nan,False,20,10,10
20180830-155925_759_live,A1OU8F92A7M3MR,A1LHARY8ICMXUE,0.0,0.5,nan,False,20,10,10
20180901-121329_807_live,A12PZFMUL2KXXF,A357QY56VM65OX,1.5,1.5,nan,False,20,10,10
20180901-180617_95_live,ABAV4NZ1O9O9U,A3RSZN0UNN5GSC,0.15,1.0,nan,False,21,11,10
20180901-183912_261_live,A2OATZCX1YXE77,A4Q0024O4LBST,0.0,0.0,nan,False,22,11,11
20180901-180119_88_live,A197FECF831H95,A12DY4HHG6MYF0,1.0,0.0,nan,False,20,10,10
20180901-093058_490_live,AB4X6HZFPNGYP,A1RKMNL9HWUL7R,0.0,0.0,nan,False,23,12,11
20180901-045936_842_live,A3NBT0WBUQ1AJ4,A3PE20PVSRKCLA,2.0,2.0,nan,False,20,10,10
20180901-125737_539_live,A1ZDHI15519WJ7,A32WJMEO2ZEEBN,1.0,0.0,nan,False,22,11,11
20180901-182115_809_live,A197FECF831H95,A2XH803LQTVROS,1.0,0.0,nan,False,20,10,10
20180901-114608_710_live,AOBTK94BIN2S9,A1YW9HJIQ6TOPS,1.0,0.0,nan,False,20,10,10
20180901-154211_517_live,A1TGSYR7H0PKEI,A30DU5GIG75462,0.0,0.0,nan,False,20,10,10
20180901-112814_354_live,A3MMPJ4J1EMU74,AJD6I8GPCNBFD,0.0,1.0,nan,False,21,11,10
20180901-180231_790_live,A14Y7SLN1VARVO,A2OATZCX1YXE77,0.0,0.1,nan,False,20,10,10
20180901-190207_933_live,A2XH803LQTVROS,A1MBWGNA4YM5FA,0.0,1.0,nan,False,20,10,10
20180901-100753_363_live,A3GAW2HE0H88D0,A302K8B1H9ISJA,0.5,0.0,nan,False,21,11,10
20180901-001137_507_live,AGXETS750OB8T,A2YC677CEBAREH,1.0,0.0,nan,False,20,10,10
20180901-191816_441_live,ADU7XJYUJLGNA,A2Z8AB84TU105G,0.05,0.0,nan,False,20,10,10
20180901-201904_88_live,A1P74XUJ8AKQGO,A2CJ9OMOWFU441,0.25,0.0,nan,False,20,10,10
20180901-164025_222_live,A37Y6PZ66I3C6X,A12DY4HHG6MYF0,1.0,0.0,nan,False,21,11,10
20180901-212528_32_live,A2Z8AB84TU105G,A2FCFWH6XEJI6,0.0,0.05,nan,False,21,11,10
20180901-201717_518_live,A2VDUYTXKS4IAV,A19RMYC38G1HAF,1.0,0.0,nan,False,23,12,11
20180901-082120_803_live,ACP3L9X63GBRK,A22WWSTT8TU7G1,0.1,0.0,nan,False,20,10,10
20180901-170812_961_live,AVN1RGGP00USR,A2L0XRNU4SG8UA,0.0,0.0,nan,False,23,12,11
20180901-101814_540_live,AG1BNU31ZP490,A2BRZKFG6WAVER,0.2,0.0,nan,False,20,10,10
20180901-112903_682_live,ANMD34DNHLOLC,AIVV4VUFFYHHN,0.2,0.0,nan,False,20,10,10
20180901-020126_11_live,A1RXUQVRIZ4RL3,A3V5ZWYFPIENOI,0.0,1.0,nan,False,21,11,10
20180901-062656_249_live,AK7FDS2KRJZLA,A1QTRNM7OB6OKW,2.0,0.05,nan,False,20,10,10
20180901-192142_112_live,A32JIQCG4LKPYT,A2N93IVSZXSB73,0.5,0.0,nan,False,20,10,10
20180901-152528_222_live,A2N93IVSZXSB73,A35UAZ5IKU14XW,0.5,0.5,nan,False,22,11,11
20180901-112824_44_live,A2BRZKFG6WAVER,A1X4XOTITTIP96,1.0,0.0,nan,False,20,10,10
20180901-071043_291_live,ACP3L9X63GBRK,A1QSZMTORL9YB7,0.5,0.0,nan,False,20,10,10
20180901-063841_657_live,A1EOKMYC6GKYBN,A88DZ1KGTUX42,0.2,0.2,nan,False,20,10,10
20180901-081612_655_live,A1RGD548VIVY96,A31PCN2LP7DP8I,1.0,1.0,nan,False,20,10,10
20180901-001917_173_live,A35QEQPK7USJX2,APPNTU0LE3T9L,1.0,0.0,nan,False,20,10,10
20180901-064502_492_live,AOBTK94BIN2S9,AKWIRTRUXO6R5,0.0,0.0,nan,False,21,11,10
20180901-121932_143_live,A2O6U8RD19KJGQ,AB1QZ2MT5V1VD,0.0,0.0,nan,False,27,14,13
20180901-060959_922_live,A3AAQ2E43WWE31,AOBTK94BIN2S9,0.0,0.0,nan,False,20,10,10
20180901-091456_160_live,A1QSZMTORL9YB7,A16KMPWYUZO0M6,0.2,1.0,nan,False,23,12,11
20180901-121302_185_live,AIVV4VUFFYHHN,A2M6Y1RHBH742P,0.0,0.2,nan,False,20,10,10
20180901-121417_346_live,A2KK5BSM1BR0WR,A1XXI7APKCOIP3,0.0,0.25,nan,False,20,10,10
20180901-171431_849_live,A3T6IV6ATAAQMS,A197FECF831H95,0.0,0.05,nan,False,20,10,10
20180901-101051_687_live,A3O6OQEIHB2MYB,A2XH803LQTVROS,0.03,0.1,nan,False,21,11,10
20180901-142346_317_live,A26U4A6VC7YG5A,A1NXDNRUNL87XN,1.0,0.0,nan,False,20,10,10
20180901-200737_151_live,A1R2GLS7IS9QM1,A2Q96LE5Y0P424,0.0,0.0,nan,False,20,10,10
20180901-061738_750_live,A325LZPHDA94LP,A1DNJ3C38BJ0MJ,0.3,0.3,nan,False,20,10,10
20180901-112714_568_live,A2OBW9OO2S40T3,A3OCYH4BC5E9B4,0.2,0.1,nan,False,22,11,11
20180901-074748_167_live,A3ERLSMII7G3S9,A19JD4H6DOYVMP,0.0,0.0,nan,False,20,10,10
20180901-004406_582_live,A2LF8ZOHLKAV41,AGXETS750OB8T,0.0,0.2,nan,False,21,11,10
20180901-083851_418_live,A1T05OU2YMZZ6N,A2A7R0WEEFC3OX,1.0,0.0,nan,False,20,10,10
20180901-191837_893_live,A2XH803LQTVROS,A29JLB7MO2BZ7T,1.0,1.0,nan,False,20,10,10
20180901-125341_302_live,A1WR3WTEHJEY2D,AIVV4VUFFYHHN,0.2,0.2,nan,False,21,11,10
20180901-161656_635_live,A140YK07NHCPOF,ATPESQAKH55FM,0.0,0.3,nan,False,23,12,11
20180901-160047_444_live,A35UAZ5IKU14XW,A3O4POFB1S8SGX,0.0,0.5,nan,False,24,12,12
20180901-003311_274_live,AV3LN2EMUI4LG,A125AOX978LDG7,0.0,0.0,nan,False,20,10,10
20180901-075346_269_live,A2TKHXY755FAM,A1RGD548VIVY96,1.0,0.1,nan,False,20,10,10
20180901-075720_707_live,A1DFHCSQEQB1X8,A3IQ7EGSSQF1AA,0.5,0.0,nan,False,20,10,10
20180901-073405_760_live,AASWAMYQ9PXMQ,A3IQ7EGSSQF1AA,0.0,0.0,nan,False,21,11,10
20180901-055511_376_live,A1DNJ3C38BJ0MJ,A2M2BNQ1XW3J4Y,0.4,0.4,nan,False,22,11,11
20180827-021816_456_live,A2COBVXJB4QPRV,A2T2WRW85CB935,50.0,0.0,0.3,True,20,10,10
BAD_20180827-041405_104_live,A1WS3FQPGZFO2G,ACB9BNW7MC207,1.0,50.0,nan,False,20,10,10
20180827-044350_73_live,A311GYY1EASHUG,ACB9BNW7MC207,1.0,0.0,nan,False,20,10,10
BAD_20180827-020402_248_live,A9EQ4FWCUQVBL,A20BBA2Z4ONDC6,10.0,0.0,nan,False,20,10,10
20180827-042538_721_live,A9EQ4FWCUQVBL,A264G2H7KNNP3C,0.0,0.0,nan,False,20,10,10
20180827-043728_426_live,A15340BRCER2UO,A1RGD548VIVY96,1.0,0.0,nan,False,20,10,10
BAD_20180827-014220_596_live,A2T2WRW85CB935,ACB9BNW7MC207,1.0,50.0,nan,False,21,11,10
20180827-053806_750_live,A1WS3FQPGZFO2G,A2T2WRW85CB935,50.0,50.0,nan,False,20,10,10
20180827-033602_304_live,ACB9BNW7MC207,A9EQ4FWCUQVBL,0.0,1.0,nan,False,20,10,10
20180827-041754_680_live,A2T2WRW85CB935,A3P0P0DRSOX52W,0.2,50.0,nan,False,20,10,10
20180827-033451_673_live,A6A21SRMUVFYP,A20BBA2Z4ONDC6,2.0,0.3,0.5,True,21,11,10
20180827-053719_605_live,A20BBA2Z4ONDC6,A161AJDHLJVCLZ,0.0,3.0,nan,False,20,10,10
BAD_20180827-042633_370_live,A1WS3FQPGZFO2G,ACB9BNW7MC207,1.0,50.0,nan,False,20,10,10
20180827-033057_106_live,A1RGD548VIVY96,A1V9CCGVDKU65F,0.1,1.0,nan,False,23,12,11
20180827-005217_168_live,A2T2WRW85CB935,A2JYPDENMYQRZK,0.3,100.0,nan,False,20,10,10
BAD_20180827-032414_31_live,A2T2WRW85CB935,ACB9BNW7MC207,1.0,50.0,nan,False,20,10,10
20180827-040240_717_live,AYCNF0YILY9Q,A1WKF2VH7TV0H2,0.0,0.0,nan,False,20,10,10
BAD_20180827-013921_398_live,A2JYPDENMYQRZK,A1WS3FQPGZFO2G,50.0,0.3,nan,False,20,10,10
20180827-032731_796_live,A3U8PLWZQUK09D,AYC8MBX0JXIQB,100.0,0.0,100.0,True,20,10,10
20180827-035202_980_live,A3PL7JEMIPFHI9,A15340BRCER2UO,0.0,0.0,0.0,True,21,11,10
20180827-032811_159_live,A3V5ZWYFPIENOI,A1WS3FQPGZFO2G,25.0,0.0,25.0,True,24,12,12
