name,haplotype,pop,region,chrom,start,end,mean_prob,ND_type,Altai,Vindija,Denisova,Chagyrskaya,closest_reference,strict_overlap,segment_length,analysis_group
HG01519,hap1,IBS,EUROPE,chr9,133301000,133502000,0.99361,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
HG01521,hap1,IBS,EUROPE,chr9,133481000,133511000,0.92461,Neanderthal,2,2,0,2,Tie,False,30000,Europe
HG01521,hap2,IBS,EUROPE,chr9,133243000,133327000,0.96192,Neanderthal,11,8,4,9,Altai,True,84000,Europe
HG01523,hap1,IBS,EUROPE,chr9,133243000,133327000,0.96192,Neanderthal,11,8,4,9,Altai,True,84000,Europe
HG01525,hap1,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01525,hap2,IBS,EUROPE,chr9,133464000,133509000,0.911,Neanderthal,2,2,0,2,Tie,False,45000,Europe
HG01526,hap2,IBS,EUROPE,chr9,133464000,133509000,0.911,Neanderthal,2,2,0,2,Tie,False,45000,Europe
HG01536,hap2,IBS,EUROPE,chr9,133481000,133511000,0.92647,Neanderthal,2,2,0,2,Tie,False,30000,Europe
HG01538,hap1,IBS,EUROPE,chr9,133481000,133511000,0.92647,Neanderthal,2,2,0,2,Tie,False,30000,Europe
HG01604,hap2,IBS,EUROPE,chr9,133184000,133225000,0.87267,Neanderthal,1,1,0,3,Chagyrskaya,False,41000,Europe
HG01605,hap1,IBS,EUROPE,chr9,133184000,133225000,0.87267,Neanderthal,1,1,0,3,Chagyrskaya,False,41000,Europe
HG01605,hap2,IBS,EUROPE,chr9,133190000,133217000,0.92572,Neanderthal,1,1,0,3,Chagyrskaya,False,27000,Europe
HG01608,hap2,IBS,EUROPE,chr9,133301000,133446000,0.97962,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HG01612,hap2,IBS,EUROPE,chr9,133482000,133522000,0.92696,Neanderthal,4,8,0,5,Vindija,False,40000,Europe
HG01613,hap2,IBS,EUROPE,chr9,133481000,133509000,0.85799,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01614,hap2,IBS,EUROPE,chr9,133481000,133509000,0.85799,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01616,hap2,IBS,EUROPE,chr9,133477000,133522000,0.90086,Neanderthal,4,8,0,5,Vindija,False,45000,Europe
HG01617,hap2,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01618,hap1,IBS,EUROPE,chr9,133477000,133522000,0.90086,Neanderthal,4,8,0,5,Vindija,False,45000,Europe
HG01619,hap1,IBS,EUROPE,chr9,133192000,133226000,0.83909,Neanderthal,1,1,0,2,Chagyrskaya,False,34000,Europe
HG01622,hap1,IBS,EUROPE,chr9,133301000,133342000,0.95029,Neanderthal,7,10,0,11,Chagyrskaya,False,41000,Europe
HG01624,hap1,IBS,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01624,hap2,IBS,EUROPE,chr9,133301000,133342000,0.95029,Neanderthal,7,10,0,11,Chagyrskaya,False,41000,Europe
HG01625,hap1,IBS,EUROPE,chr9,133405000,133511000,0.97869,Neanderthal,10,19,0,21,Chagyrskaya,False,106000,Europe
HG01625,hap2,IBS,EUROPE,chr9,133301000,133394000,0.97042,Neanderthal,31,30,0,34,Chagyrskaya,False,93000,Europe
HG01627,hap1,IBS,EUROPE,chr9,133301000,133511000,0.9919,Neanderthal,43,51,0,57,Chagyrskaya,False,210000,Europe
HG01630,hap1,IBS,EUROPE,chr9,133254000,133479000,0.98777,Neanderthal,48,49,4,55,Chagyrskaya,True,225000,Europe
HG01630,hap2,IBS,EUROPE,chr9,133203000,133251000,0.87775,Neanderthal,5,5,0,4,Tie,True,48000,Europe
HG01667,hap1,IBS,EUROPE,chr9,133482000,133502000,0.88118,Neanderthal,2,5,0,3,Vindija,False,20000,Europe
HG01668,hap1,IBS,EUROPE,chr9,133343000,133441000,0.977,Neanderthal,24,39,0,34,Vindija,False,98000,Europe
HG01669,hap2,IBS,EUROPE,chr9,133482000,133502000,0.88118,Neanderthal,2,5,0,3,Vindija,False,20000,Europe
HG01671,hap1,IBS,EUROPE,chr9,133301000,133426000,0.98769,Neanderthal,30,43,0,39,Vindija,False,125000,Europe
HG01672,hap2,IBS,EUROPE,chr9,133301000,133426000,0.98769,Neanderthal,30,43,0,39,Vindija,False,125000,Europe
HG01676,hap1,IBS,EUROPE,chr9,133472000,133502000,0.9685,Neanderthal,2,6,0,3,Vindija,False,30000,Europe
HG01677,hap2,IBS,EUROPE,chr9,133472000,133502000,0.9685,Neanderthal,2,6,0,3,Vindija,False,30000,Europe
HG01682,hap1,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01682,hap2,IBS,EUROPE,chr9,133301000,133323000,0.84686,Neanderthal,1,4,0,5,Chagyrskaya,False,22000,Europe
HG01683,hap1,IBS,EUROPE,chr9,133301000,133323000,0.84686,Neanderthal,1,4,0,5,Chagyrskaya,False,22000,Europe
HG01684,hap1,IBS,EUROPE,chr9,133343000,133446000,0.96794,Neanderthal,24,39,0,34,Vindija,False,103000,Europe
HG01685,hap1,IBS,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01687,hap2,IBS,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01694,hap1,IBS,EUROPE,chr9,133468000,133510000,0.91113,Neanderthal,2,2,0,2,Tie,False,42000,Europe
HG01698,hap1,IBS,EUROPE,chr9,133190000,133217000,0.92572,Neanderthal,1,1,0,3,Chagyrskaya,False,27000,Europe
HG01699,hap1,IBS,EUROPE,chr9,133190000,133217000,0.92572,Neanderthal,1,1,0,3,Chagyrskaya,False,27000,Europe
HG01702,hap2,IBS,EUROPE,chr9,133483000,133502000,0.91885,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HG01703,hap1,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01703,hap2,IBS,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01704,hap1,IBS,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01704,hap2,IBS,EUROPE,chr9,133184000,133427000,0.9823,Neanderthal,47,45,4,51,Chagyrskaya,True,243000,Europe
HG01705,hap1,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01746,hap2,IBS,EUROPE,chr9,133483000,133502000,0.91679,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HG01748,hap2,IBS,EUROPE,chr9,133483000,133502000,0.91679,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HG01757,hap1,IBS,EUROPE,chr9,133343000,133446000,0.97354,Neanderthal,24,39,0,34,Vindija,False,103000,Europe
HG01765,hap2,IBS,EUROPE,chr9,133254000,133446000,0.97935,Neanderthal,37,49,4,45,Vindija,True,192000,Europe
HG01770,hap2,IBS,EUROPE,chr9,133481000,133511000,0.93049,Neanderthal,2,2,0,2,Tie,False,30000,Europe
HG01772,hap2,IBS,EUROPE,chr9,133481000,133511000,0.93049,Neanderthal,2,2,0,2,Tie,False,30000,Europe
HG01773,hap1,IBS,EUROPE,chr9,133342000,133519000,0.97907,Neanderthal,31,46,0,42,Vindija,False,177000,Europe
HG01773,hap2,IBS,EUROPE,chr9,133301000,133345000,0.94598,Neanderthal,8,11,0,12,Chagyrskaya,False,44000,Europe
HG01774,hap2,IBS,EUROPE,chr9,133301000,133519000,0.98783,Neanderthal,39,57,0,54,Vindija,False,218000,Europe
HG01777,hap2,IBS,EUROPE,chr9,133190000,133217000,0.92572,Neanderthal,1,1,0,3,Chagyrskaya,False,27000,Europe
HG01778,hap1,IBS,EUROPE,chr9,133190000,133217000,0.92572,Neanderthal,1,1,0,3,Chagyrskaya,False,27000,Europe
HG01781,hap1,IBS,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HG01782,hap2,IBS,EUROPE,chr9,133483000,133502000,0.91928,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HG01784,hap2,IBS,EUROPE,chr9,133483000,133502000,0.91928,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HG01785,hap2,IBS,EUROPE,chr9,133191000,133243000,0.95269,Neanderthal,3,3,0,3,Tie,True,52000,Europe
HG01785,hap2,IBS,EUROPE,chr9,133481000,133509000,0.85948,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HG01786,hap2,IBS,EUROPE,chr9,133289000,133341000,0.92944,Neanderthal,7,8,0,8,Tie,False,52000,Europe
HG02220,hap2,IBS,EUROPE,chr9,133301000,133502000,0.99422,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
HG02223,hap2,IBS,EUROPE,chr9,133301000,133446000,0.97961,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HG02235,hap2,IBS,EUROPE,chr9,133301000,133388000,0.94174,Neanderthal,27,32,0,32,Tie,False,87000,Europe
HG02237,hap2,IBS,EUROPE,chr9,133301000,133388000,0.94173,Neanderthal,27,32,0,32,Tie,False,87000,Europe
HGDP00795,hap2,Orcadian,EUROPE,chr9,133301000,133340000,0.95675,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HGDP00797,hap1,Orcadian,EUROPE,chr9,133301000,133340000,0.95682,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HGDP00797,hap2,Orcadian,EUROPE,chr9,133301000,133446000,0.97805,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HGDP00799,hap1,Orcadian,EUROPE,chr9,133301000,133342000,0.94731,Neanderthal,7,10,0,11,Chagyrskaya,False,41000,Europe
HGDP00803,hap1,Orcadian,EUROPE,chr9,133481000,133509000,0.81706,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP00804,hap1,Orcadian,EUROPE,chr9,133301000,133340000,0.95682,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HGDP00805,hap2,Orcadian,EUROPE,chr9,133301000,133446000,0.97805,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HGDP00808,hap1,Orcadian,EUROPE,chr9,133253000,133518000,0.93624,Neanderthal,39,51,4,46,Vindija,True,265000,Europe
HGDP00808,hap2,Orcadian,EUROPE,chr9,133301000,133340000,0.95682,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HGDP00810,hap1,Orcadian,EUROPE,chr9,133301000,133446000,0.9782,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HGDP00880,hap1,Russian,EUROPE,chr9,133483000,133502000,0.90705,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
HGDP00887,hap1,Russian,EUROPE,chr9,133297000,133446000,0.96911,Neanderthal,31,49,0,45,Vindija,False,149000,Europe
HGDP00888,hap1,Russian,EUROPE,chr9,133301000,133521000,0.9812,Neanderthal,40,58,0,55,Vindija,False,220000,Europe
HGDP00895,hap2,Russian,EUROPE,chr9,133481000,133509000,0.81049,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP00896,hap1,Russian,EUROPE,chr9,133484000,133511000,0.85714,Neanderthal,2,2,0,2,Tie,False,27000,Europe
HGDP00898,hap2,Russian,EUROPE,chr9,133481000,133509000,0.8108,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP00901,hap1,Russian,EUROPE,chr9,133255000,133331000,0.96966,Neanderthal,3,16,0,17,Chagyrskaya,True,76000,Europe
HGDP00901,hap2,Russian,EUROPE,chr9,133301000,133446000,0.97805,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
HGDP00903,hap2,Russian,EUROPE,chr9,133481000,133509000,0.80745,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP00665,hap1,Sardinian,EUROPE,chr9,133026000,133089000,0.96146,Neanderthal,24,23,15,25,Chagyrskaya,False,63000,Europe
HGDP00665,hap2,Sardinian,EUROPE,chr9,133301000,133341000,0.94865,Neanderthal,7,10,0,11,Chagyrskaya,False,40000,Europe
HGDP00667,hap1,Sardinian,EUROPE,chr9,133301000,133340000,0.95675,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
HGDP00667,hap2,Sardinian,EUROPE,chr9,133481000,133509000,0.80065,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP00672,hap2,Sardinian,EUROPE,chr9,133315000,133446000,0.96693,Neanderthal,31,46,0,41,Vindija,False,131000,Europe
HGDP01062,hap2,Sardinian,EUROPE,chr9,133484000,133521000,0.83913,Neanderthal,3,3,0,3,Tie,False,37000,Europe
HGDP01063,hap1,Sardinian,EUROPE,chr9,133481000,133509000,0.81027,Neanderthal,2,2,0,2,Tie,False,28000,Europe
HGDP01071,hap2,Sardinian,EUROPE,chr9,133010000,133088000,0.96662,Neanderthal,25,24,15,26,Chagyrskaya,False,78000,Europe
HGDP01072,hap1,Sardinian,EUROPE,chr9,133481000,133510000,0.81923,Neanderthal,2,2,0,2,Tie,False,29000,Europe
HGDP01072,hap2,Sardinian,EUROPE,chr9,133301000,133502000,0.99363,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
HGDP01075,hap2,Sardinian,EUROPE,chr9,133314000,133479000,0.97337,Neanderthal,36,52,0,46,Vindija,False,165000,Europe
HGDP01077,hap1,Sardinian,EUROPE,chr9,133301000,133498000,0.99327,Neanderthal,38,57,0,52,Vindija,False,197000,Europe
HGDP01077,hap2,Sardinian,EUROPE,chr9,133192000,133251000,0.96136,Neanderthal,6,6,0,6,Tie,True,59000,Europe
HGDP01078,hap2,Sardinian,EUROPE,chr9,133301000,133502000,0.9937,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
NA20507,hap1,TSI,EUROPE,chr9,133481000,133509000,0.86283,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20507,hap2,TSI,EUROPE,chr9,133184000,133225000,0.86973,Neanderthal,1,1,0,3,Chagyrskaya,False,41000,Europe
NA20508,hap1,TSI,EUROPE,chr9,133478000,133502000,0.87858,Neanderthal,2,6,0,3,Vindija,False,24000,Europe
NA20508,hap2,TSI,EUROPE,chr9,133301000,133446000,0.97962,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
NA20511,hap1,TSI,EUROPE,chr9,133481000,133515000,0.89805,Neanderthal,2,2,0,2,Tie,False,34000,Europe
NA20511,hap2,TSI,EUROPE,chr9,133328000,133502000,0.99303,Neanderthal,37,57,0,48,Vindija,False,174000,Europe
NA20517,hap1,TSI,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20518,hap1,TSI,EUROPE,chr9,133481000,133509000,0.86283,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20521,hap1,TSI,EUROPE,chr9,133481000,133509000,0.84894,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20522,hap1,TSI,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20524,hap1,TSI,EUROPE,chr9,133191000,133521000,0.9831,Neanderthal,57,58,4,64,Chagyrskaya,True,330000,Europe
NA20525,hap1,TSI,EUROPE,chr9,133326000,133344000,0.89613,Neanderthal,6,5,0,7,Chagyrskaya,False,18000,Europe
NA20528,hap2,TSI,EUROPE,chr9,133481000,133509000,0.85117,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20531,hap1,TSI,EUROPE,chr9,133479000,133502000,0.92768,Neanderthal,2,6,0,3,Vindija,False,23000,Europe
NA20535,hap1,TSI,EUROPE,chr9,133301000,133340000,0.95872,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Europe
NA20535,hap2,TSI,EUROPE,chr9,133470000,133511000,0.8769,Neanderthal,2,2,0,2,Tie,False,41000,Europe
NA20536,hap1,TSI,EUROPE,chr9,133301000,133521000,0.98285,Neanderthal,40,58,0,55,Vindija,False,220000,Europe
NA20539,hap1,TSI,EUROPE,chr9,133191000,133554000,0.97149,Neanderthal,58,59,4,65,Chagyrskaya,True,363000,Europe
NA20539,hap2,TSI,EUROPE,chr9,133481000,133511000,0.92647,Neanderthal,2,2,0,2,Tie,False,30000,Europe
NA20541,hap1,TSI,EUROPE,chr9,133301000,133502000,0.99378,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
NA20541,hap2,TSI,EUROPE,chr9,133301000,133446000,0.97962,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
NA20543,hap1,TSI,EUROPE,chr9,133318000,133479000,0.98393,Neanderthal,39,43,0,48,Chagyrskaya,False,161000,Europe
NA20543,hap2,TSI,EUROPE,chr9,133401000,133515000,0.97307,Neanderthal,12,24,0,22,Vindija,False,114000,Europe
NA20544,hap2,TSI,EUROPE,chr9,132948000,133004000,0.91494,Neanderthal,2,4,0,4,Tie,False,56000,Europe
NA20585,hap1,TSI,EUROPE,chr9,133301000,133342000,0.95033,Neanderthal,7,10,0,11,Chagyrskaya,False,41000,Europe
NA20587,hap1,TSI,EUROPE,chr9,133483000,133502000,0.91928,Neanderthal,2,6,0,3,Vindija,False,19000,Europe
NA20589,hap1,TSI,EUROPE,chr9,133301000,133446000,0.97962,Neanderthal,31,49,0,45,Vindija,False,145000,Europe
NA20755,hap1,TSI,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20756,hap1,TSI,EUROPE,chr9,133402000,133511000,0.98233,Neanderthal,12,20,0,22,Chagyrskaya,False,109000,Europe
NA20756,hap2,TSI,EUROPE,chr9,133191000,133390000,0.98564,Neanderthal,44,37,4,41,Altai,True,199000,Europe
NA20760,hap2,TSI,EUROPE,chr9,133192000,133243000,0.95829,Neanderthal,3,3,0,3,Tie,True,51000,Europe
NA20760,hap2,TSI,EUROPE,chr9,133481000,133509000,0.85948,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20761,hap1,TSI,EUROPE,chr9,133004000,133025000,0.8491,Neanderthal,1,1,0,1,Tie,False,21000,Europe
NA20762,hap1,TSI,EUROPE,chr9,133478000,133502000,0.87858,Neanderthal,2,6,0,3,Vindija,False,24000,Europe
NA20762,hap2,TSI,EUROPE,chr9,133191000,133510000,0.98422,Neanderthal,55,56,4,62,Chagyrskaya,True,319000,Europe
NA20764,hap1,TSI,EUROPE,chr9,133481000,133509000,0.84891,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20765,hap2,TSI,EUROPE,chr9,133481000,133511000,0.93049,Neanderthal,2,2,0,2,Tie,False,30000,Europe
NA20766,hap1,TSI,EUROPE,chr9,133402000,133503000,0.97774,Neanderthal,11,19,0,21,Chagyrskaya,False,101000,Europe
NA20766,hap2,TSI,EUROPE,chr9,133289000,133390000,0.88954,Neanderthal,29,25,0,28,Altai,False,101000,Europe
NA20768,hap1,TSI,EUROPE,chr9,133481000,133509000,0.92183,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20768,hap2,TSI,EUROPE,chr9,133481000,133511000,0.93208,Neanderthal,2,2,0,2,Tie,False,30000,Europe
NA20770,hap1,TSI,EUROPE,chr9,133301000,133479000,0.99124,Neanderthal,35,54,0,49,Vindija,False,178000,Europe
NA20771,hap1,TSI,EUROPE,chr9,133301000,133621000,0.97855,Neanderthal,51,70,2,66,Vindija,False,320000,Europe
NA20771,hap2,TSI,EUROPE,chr9,133301000,133502000,0.99365,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
NA20772,hap2,TSI,EUROPE,chr9,133235000,133271000,0.86737,Neanderthal,4,4,0,4,Tie,True,36000,Europe
NA20773,hap1,TSI,EUROPE,chr9,133254000,133340000,0.96601,Neanderthal,14,11,4,12,Altai,True,86000,Europe
NA20774,hap2,TSI,EUROPE,chr9,133481000,133509000,0.85797,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20775,hap2,TSI,EUROPE,chr9,133192000,133236000,0.94109,Neanderthal,1,1,0,2,Chagyrskaya,True,44000,Europe
NA20792,hap1,TSI,EUROPE,chr9,133191000,133345000,0.9703,Neanderthal,21,17,4,20,Altai,True,154000,Europe
NA20807,hap1,TSI,EUROPE,chr9,133190000,133236000,0.95926,Neanderthal,1,1,0,3,Chagyrskaya,True,46000,Europe
NA20809,hap2,TSI,EUROPE,chr9,133482000,133522000,0.94209,Neanderthal,4,8,0,5,Vindija,False,40000,Europe
NA20811,hap1,TSI,EUROPE,chr9,133191000,133390000,0.98587,Neanderthal,44,37,4,41,Altai,True,199000,Europe
NA20811,hap1,TSI,EUROPE,chr9,133495000,133621000,0.92073,Neanderthal,13,14,2,13,Vindija,False,126000,Europe
NA20811,hap2,TSI,EUROPE,chr9,133402000,133511000,0.98346,Neanderthal,12,21,0,23,Chagyrskaya,False,109000,Europe
NA20812,hap1,TSI,EUROPE,chr9,133301000,133502000,0.99421,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
NA20819,hap1,TSI,EUROPE,chr9,133481000,133511000,0.93208,Neanderthal,2,2,0,2,Tie,False,30000,Europe
NA20819,hap2,TSI,EUROPE,chr9,133482000,133523000,0.93341,Neanderthal,4,8,0,5,Vindija,False,41000,Europe
NA20822,hap2,TSI,EUROPE,chr9,133481000,133509000,0.86142,Neanderthal,2,2,0,2,Tie,False,28000,Europe
NA20826,hap2,TSI,EUROPE,chr9,133328000,133503000,0.99029,Neanderthal,37,57,0,48,Vindija,False,175000,Europe
HGDP01163,hap1,Tuscan,EUROPE,chr9,133301000,133502000,0.99377,Neanderthal,39,62,0,54,Vindija,False,201000,Europe
HGDP01164,hap1,Tuscan,EUROPE,chr9,133301000,133498000,0.99112,Neanderthal,38,60,0,52,Vindija,False,197000,Europe
HGDP01166,hap2,Tuscan,EUROPE,chr9,133301000,133348000,0.9418,Neanderthal,7,10,0,11,Chagyrskaya,False,47000,Europe
HGDP00877,hap2,Maya,AMERICA,chr9,133294000,133502000,0.99177,Neanderthal,39,62,0,54,Vindija,False,208000,Indigenous Americas
HGDP01058,hap2,Pima,AMERICA,chr9,133254000,133513000,0.93038,Neanderthal,39,51,4,46,Vindija,True,259000,Indigenous Americas
HGDP00609,hap1,Bedouin,MIDDLE_EAST,chr9,133301000,133479000,0.99123,Neanderthal,37,56,0,51,Vindija,False,178000,Middle East
HGDP00609,hap2,Bedouin,MIDDLE_EAST,chr9,133424000,133446000,0.88208,Neanderthal,1,6,0,6,Tie,False,22000,Middle East
HGDP00611,hap2,Bedouin,MIDDLE_EAST,chr9,133301000,133502000,0.99378,Neanderthal,39,62,0,54,Vindija,False,201000,Middle East
HGDP00614,hap2,Bedouin,MIDDLE_EAST,chr9,133478000,133509000,0.84924,Neanderthal,2,2,0,2,Tie,False,31000,Middle East
HGDP00615,hap2,Bedouin,MIDDLE_EAST,chr9,133301000,133510000,0.98882,Neanderthal,39,58,0,53,Vindija,False,209000,Middle East
HGDP00620,hap2,Bedouin,MIDDLE_EAST,chr9,133301000,133521000,0.98217,Neanderthal,40,58,0,55,Vindija,False,220000,Middle East
HGDP00624,hap1,Bedouin,MIDDLE_EAST,chr9,133328000,133511000,0.99059,Neanderthal,37,53,0,47,Vindija,False,183000,Middle East
HGDP00626,hap1,Bedouin,MIDDLE_EAST,chr9,133192000,133236000,0.94222,Neanderthal,1,1,0,2,Chagyrskaya,True,44000,Middle East
HGDP00626,hap2,Bedouin,MIDDLE_EAST,chr9,133301000,133510000,0.98971,Neanderthal,39,58,0,53,Vindija,False,209000,Middle East
HGDP00629,hap1,Bedouin,MIDDLE_EAST,chr9,133300000,133502000,0.99207,Neanderthal,39,62,0,54,Vindija,False,202000,Middle East
HGDP00629,hap2,Bedouin,MIDDLE_EAST,chr9,133030000,133088000,0.96844,Neanderthal,24,23,15,25,Chagyrskaya,False,58000,Middle East
HGDP00634,hap1,Bedouin,MIDDLE_EAST,chr9,133257000,133307000,0.94193,Neanderthal,7,3,4,4,Altai,True,50000,Middle East
HGDP00634,hap2,Bedouin,MIDDLE_EAST,chr9,133257000,133307000,0.94193,Neanderthal,7,3,4,4,Altai,True,50000,Middle East
HGDP00636,hap1,Bedouin,MIDDLE_EAST,chr9,133301000,133510000,0.98605,Neanderthal,39,58,0,53,Vindija,False,209000,Middle East
HGDP00638,hap2,Bedouin,MIDDLE_EAST,chr9,133343000,133446000,0.96682,Neanderthal,24,39,0,34,Vindija,False,103000,Middle East
HGDP00638,hap2,Bedouin,MIDDLE_EAST,chr9,133484000,133522000,0.89448,Neanderthal,3,3,0,3,Tie,False,38000,Middle East
HGDP00645,hap1,Bedouin,MIDDLE_EAST,chr9,133477000,133509000,0.90603,Neanderthal,2,2,0,2,Tie,False,32000,Middle East
HGDP00559,hap2,Druze,MIDDLE_EAST,chr9,133481000,133509000,0.82228,Neanderthal,2,2,0,2,Tie,False,28000,Middle East
HGDP00564,hap2,Druze,MIDDLE_EAST,chr9,133184000,133225000,0.86375,Neanderthal,1,1,0,3,Chagyrskaya,False,41000,Middle East
HGDP00566,hap2,Druze,MIDDLE_EAST,chr9,133300000,133511000,0.98366,Neanderthal,39,58,0,53,Vindija,False,211000,Middle East
HGDP00567,hap1,Druze,MIDDLE_EAST,chr9,133440000,133509000,0.84504,Neanderthal,2,2,0,2,Tie,False,69000,Middle East
HGDP00568,hap2,Druze,MIDDLE_EAST,chr9,133474000,133509000,0.83975,Neanderthal,2,2,0,2,Tie,False,35000,Middle East
HGDP00572,hap1,Druze,MIDDLE_EAST,chr9,133301000,133323000,0.80533,Neanderthal,0,3,0,4,Chagyrskaya,False,22000,Middle East
HGDP00574,hap1,Druze,MIDDLE_EAST,chr9,133318000,133502000,0.98658,Neanderthal,39,59,0,50,Vindija,False,184000,Middle East
HGDP00575,hap1,Druze,MIDDLE_EAST,chr9,133301000,133323000,0.80533,Neanderthal,0,3,0,4,Chagyrskaya,False,22000,Middle East
HGDP00575,hap1,Druze,MIDDLE_EAST,chr9,133480000,133509000,0.90407,Neanderthal,2,2,0,2,Tie,False,29000,Middle East
HGDP00576,hap1,Druze,MIDDLE_EAST,chr9,133301000,133340000,0.95792,Neanderthal,7,10,0,11,Chagyrskaya,False,39000,Middle East
HGDP00582,hap2,Druze,MIDDLE_EAST,chr9,133010000,133088000,0.96777,Neanderthal,25,24,15,26,Chagyrskaya,False,78000,Middle East
HGDP00583,hap1,Druze,MIDDLE_EAST,chr9,133482000,133502000,0.94363,Neanderthal,2,6,0,3,Vindija,False,20000,Middle East
HGDP00587,hap1,Druze,MIDDLE_EAST,chr9,133254000,133307000,0.93922,Neanderthal,7,3,4,4,Altai,True,53000,Middle East
HGDP00587,hap2,Druze,MIDDLE_EAST,chr9,133483000,133502000,0.91115,Neanderthal,2,6,0,3,Vindija,False,19000,Middle East
HGDP00590,hap2,Druze,MIDDLE_EAST,chr9,133480000,133509000,0.90407,Neanderthal,2,2,0,2,Tie,False,29000,Middle East
HGDP00591,hap1,Druze,MIDDLE_EAST,chr9,133301000,133502000,0.99378,Neanderthal,39,62,0,54,Vindija,False,201000,Middle East
HGDP00599,hap2,Druze,MIDDLE_EAST,chr9,133030000,133088000,0.96844,Neanderthal,24,23,15,25,Chagyrskaya,False,58000,Middle East
HGDP00600,hap2,Druze,MIDDLE_EAST,chr9,133301000,133498000,0.99319,Neanderthal,38,60,0,52,Vindija,False,197000,Middle East
HGDP00601,hap1,Druze,MIDDLE_EAST,chr9,133480000,133509000,0.90416,Neanderthal,2,2,0,2,Tie,False,29000,Middle East
